date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:23:06	2073/2073	---MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202023%2012:53:06%20GMT	http://localhost/blogs/iLatish/wp-json/wp/v2/posts/12	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-json/wp/v2/posts/12.json	(from http://localhost/blogs/iLatish/my-linux-blog/)
18:23:07	750/750	---MC-	200	added ('OK')	application/rss+xml	etag:%2253294fd8f3f8de8e34a04c4c07b20d69%22	http://localhost/blogs/iLatish/my-linux-blog/feed/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/my-linux-blog/feed/index.html	(from http://localhost/blogs/iLatish/my-linux-blog/)
18:23:07	2108/2108	---MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202023%2012:53:07%20GMT	http://localhost/blogs/iLatish/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fblogs%2FiLatish%2Fmy-linux-blog%2F	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-json/oembed/1.0/embed32ce.json	(from http://localhost/blogs/iLatish/my-linux-blog/)
18:23:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202023%2012:53:08%20GMT	http://localhost/blogs/iLatish/?p=12	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/index678b.html	(from http://localhost/blogs/iLatish/my-linux-blog/)
18:23:08	2260/2260	---MC-	200	added ('OK')	text/xml	date:Sun,%2031%20Dec%202023%2012:53:08%20GMT	http://localhost/blogs/iLatish/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fblogs%2FiLatish%2Fmy-linux-blog%2F&format=xml	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-json/oembed/1.0/embed17e6	(from http://localhost/blogs/iLatish/my-linux-blog/)
18:23:09	2166/2166	---MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202023%2012:53:09%20GMT	http://localhost/blogs/iLatish/wp-json/wp/v2/posts/11	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-json/wp/v2/posts/11.json	(from http://localhost/blogs/iLatish/this-blogs-alive/)
18:23:10	769/769	---MC-	200	added ('OK')	application/rss+xml	etag:%2253294fd8f3f8de8e34a04c4c07b20d69%22	http://localhost/blogs/iLatish/this-blogs-alive/feed/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/this-blogs-alive/feed/index.html	(from http://localhost/blogs/iLatish/this-blogs-alive/)
18:23:10	2153/2153	---MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202023%2012:53:10%20GMT	http://localhost/blogs/iLatish/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fblogs%2FiLatish%2Fthis-blogs-alive%2F	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-json/oembed/1.0/embed4836.json	(from http://localhost/blogs/iLatish/this-blogs-alive/)
18:23:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202023%2012:53:11%20GMT	http://localhost/blogs/iLatish/?p=11	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/index5757.html	(from http://localhost/blogs/iLatish/this-blogs-alive/)
18:23:11	2308/2308	---MC-	200	added ('OK')	text/xml	date:Sun,%2031%20Dec%202023%2012:53:11%20GMT	http://localhost/blogs/iLatish/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fblogs%2FiLatish%2Fthis-blogs-alive%2F&format=xml	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-json/oembed/1.0/embedd9ab	(from http://localhost/blogs/iLatish/this-blogs-alive/)
18:23:12	2306/2306	---MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202023%2012:53:12%20GMT	http://localhost/blogs/iLatish/wp-json/wp/v2/posts/9	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-json/wp/v2/posts/9.json	(from http://localhost/blogs/iLatish/goodbye-orkut-world/)
18:23:13	783/783	---MC-	200	added ('OK')	application/rss+xml	etag:%2253294fd8f3f8de8e34a04c4c07b20d69%22	http://localhost/blogs/iLatish/goodbye-orkut-world/feed/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/goodbye-orkut-world/feed/index.html	(from http://localhost/blogs/iLatish/goodbye-orkut-world/)
18:23:13	2183/2183	---MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202023%2012:53:13%20GMT	http://localhost/blogs/iLatish/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fblogs%2FiLatish%2Fgoodbye-orkut-world%2F	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-json/oembed/1.0/embed50e9.json	(from http://localhost/blogs/iLatish/goodbye-orkut-world/)
18:23:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202023%2012:53:14%20GMT	http://localhost/blogs/iLatish/?p=9	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/indexb5fb.html	(from http://localhost/blogs/iLatish/goodbye-orkut-world/)
18:23:14	2341/2341	---MC-	200	added ('OK')	text/xml	date:Sun,%2031%20Dec%202023%2012:53:14%20GMT	http://localhost/blogs/iLatish/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fblogs%2FiLatish%2Fgoodbye-orkut-world%2F&format=xml	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-json/oembed/1.0/embeda6ce	(from http://localhost/blogs/iLatish/goodbye-orkut-world/)
18:23:15	3165/3165	---MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202023%2012:53:15%20GMT	http://localhost/blogs/iLatish/wp-json/wp/v2/posts/8	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-json/wp/v2/posts/8.json	(from http://localhost/blogs/iLatish/apple-iphone/)
18:23:16	748/748	---MC-	200	added ('OK')	application/rss+xml	etag:%2253294fd8f3f8de8e34a04c4c07b20d69%22	http://localhost/blogs/iLatish/apple-iphone/feed/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/apple-iphone/feed/index.html	(from http://localhost/blogs/iLatish/apple-iphone/)
18:23:16	2106/2106	---MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202023%2012:53:16%20GMT	http://localhost/blogs/iLatish/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fblogs%2FiLatish%2Fapple-iphone%2F	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-json/oembed/1.0/embed3ce3.json	(from http://localhost/blogs/iLatish/apple-iphone/)
18:23:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202023%2012:53:17%20GMT	http://localhost/blogs/iLatish/?p=8	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/index2df4.html	(from http://localhost/blogs/iLatish/apple-iphone/)
18:23:17	2258/2258	---MC-	200	added ('OK')	text/xml	date:Sun,%2031%20Dec%202023%2012:53:17%20GMT	http://localhost/blogs/iLatish/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fblogs%2FiLatish%2Fapple-iphone%2F&format=xml	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-json/oembed/1.0/embed818c	(from http://localhost/blogs/iLatish/apple-iphone/)
18:23:18	2204/2204	---MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202023%2012:53:18%20GMT	http://localhost/blogs/iLatish/wp-json/wp/v2/posts/7	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-json/wp/v2/posts/7.json	(from http://localhost/blogs/iLatish/welcome-2007/)
18:23:19	755/755	---MC-	200	added ('OK')	application/rss+xml	etag:%2253294fd8f3f8de8e34a04c4c07b20d69%22	http://localhost/blogs/iLatish/welcome-2007/feed/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/welcome-2007/feed/index.html	(from http://localhost/blogs/iLatish/welcome-2007/)
18:23:19	2127/2127	---MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202023%2012:53:19%20GMT	http://localhost/blogs/iLatish/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fblogs%2FiLatish%2Fwelcome-2007%2F	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-json/oembed/1.0/embed570c.json	(from http://localhost/blogs/iLatish/welcome-2007/)
18:23:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202023%2012:53:20%20GMT	http://localhost/blogs/iLatish/?p=7	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/indexc4f7.html	(from http://localhost/blogs/iLatish/welcome-2007/)
18:23:20	2282/2282	---MC-	200	added ('OK')	text/xml	date:Sun,%2031%20Dec%202023%2012:53:20%20GMT	http://localhost/blogs/iLatish/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fblogs%2FiLatish%2Fwelcome-2007%2F&format=xml	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-json/oembed/1.0/embed2744	(from http://localhost/blogs/iLatish/welcome-2007/)
18:23:21	2897/2897	---MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202023%2012:53:21%20GMT	http://localhost/blogs/iLatish/wp-json/wp/v2/posts/6	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-json/wp/v2/posts/6.json	(from http://localhost/blogs/iLatish/hello-world-2/)
18:23:22	749/749	---MC-	200	added ('OK')	application/rss+xml	etag:%2253294fd8f3f8de8e34a04c4c07b20d69%22	http://localhost/blogs/iLatish/hello-world-2/feed/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/hello-world-2/feed/index.html	(from http://localhost/blogs/iLatish/hello-world-2/)
18:23:22	2105/2105	---MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202023%2012:53:22%20GMT	http://localhost/blogs/iLatish/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fblogs%2FiLatish%2Fhello-world-2%2F	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-json/oembed/1.0/embedffc8.json	(from http://localhost/blogs/iLatish/hello-world-2/)
18:23:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202023%2012:53:23%20GMT	http://localhost/blogs/iLatish/?p=6	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/index42dc.html	(from http://localhost/blogs/iLatish/hello-world-2/)
18:23:23	2257/2257	---MC-	200	added ('OK')	text/xml	date:Sun,%2031%20Dec%202023%2012:53:23%20GMT	http://localhost/blogs/iLatish/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fblogs%2FiLatish%2Fhello-world-2%2F&format=xml	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-json/oembed/1.0/embed2bbf	(from http://localhost/blogs/iLatish/hello-world-2/)
18:23:31	45982/45982	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:53:24%20GMT	http://localhost/blogs/iLatish/page/4/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/page/4/index.html	(from http://localhost/blogs/iLatish/page/3/)
18:23:31	49769/49769	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:53:24%20GMT	http://localhost/blogs/iLatish/author/latish/page/3/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/author/latish/page/3/index.html	(from http://localhost/blogs/iLatish/author/latish/page/2/)
18:23:31	48306/48306	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:53:24%20GMT	http://localhost/blogs/iLatish/author/latish/page/5/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/author/latish/page/5/index.html	(from http://localhost/blogs/iLatish/author/latish/page/6/)
18:23:35	46516/46516	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:53:31%20GMT	http://localhost/blogs/iLatish/author/latish/page/4/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/author/latish/page/4/index.html	(from http://localhost/blogs/iLatish/author/latish/page/3/)
18:23:35	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:53:35%20GMT	http://localhost/blogs/iLatish/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-includes/js/jquery/jquery-migrate.min5589.js	(from http://localhost/blogs/iLatish/)
18:23:35	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:53:35%20GMT	http://localhost/blogs/iLatish/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-includes/js/jquery/jquery.minf43b.js	(from http://localhost/blogs/iLatish/)
18:23:35	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:53:35%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/js/functions.js?ver=20221101	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/js/functions4705.js	(from http://localhost/blogs/iLatish/)
18:23:37	121030/121030	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.latish-sherigar.com/blogs/iLatish/wp-content/uploads/2017/12/auqarium_filter2.jpg	/home/latish/websites/httrack/latish-sherigar.com/www.latish-sherigar.com/blogs/iLatish/wp-content/uploads/2017/12/auqarium_filter2.jpg	(from http://localhost/blogs/iLatish/)
18:23:37	21930/21930	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.latish-sherigar.com/blogs/iLatish/wp-content/uploads/2017/12/auqarium_filter2-300x225.jpg	/home/latish/websites/httrack/latish-sherigar.com/www.latish-sherigar.com/blogs/iLatish/wp-content/uploads/2017/12/auqarium_filter2-300x225.jpg	(from http://localhost/blogs/iLatish/)
18:23:37	846/846	UR-MC-	200	added ('OK')	text/xml	date:Sun,%2031%20Dec%202023%2012:53:36%20GMT	http://localhost/blogs/iLatish/xmlrpc.php?rsd	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/xmlrpc0db0.php	(from http://localhost/blogs/iLatish/)
18:23:39	23141/23141	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.latish-sherigar.com/blogs/iLatish/wp-content/uploads/2017/12/auqarium_filter1-300x225.jpg	/home/latish/websites/httrack/latish-sherigar.com/www.latish-sherigar.com/blogs/iLatish/wp-content/uploads/2017/12/auqarium_filter1-300x225.jpg	(from http://localhost/blogs/iLatish/)
18:23:41	20628/20628	---M--	200	added ('OK')	font/woff2	etag:%225094-60dca0538257e%22	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-cyrillic-ext-400-normal.woff2?ver=27	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-cyrillic-ext-400-normal1974.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:23:43	219262/219262	URF---	200	added ('OK%20(cached)')	image/png		http://www.latish-sherigar.com/blogs/iLatish/wp-content/uploads/2015/07/apj_facebook_like.png	/home/latish/websites/httrack/latish-sherigar.com/www.latish-sherigar.com/blogs/iLatish/wp-content/uploads/2015/07/apj_facebook_like.png	(from http://localhost/blogs/iLatish/)
18:23:46	6072/6072	---M--	200	added ('OK')	font/woff2	etag:%2217b8-60dca05382196%22	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-cyrillic-400-normal.woff2?ver=27	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-cyrillic-400-normal1974.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:23:56	45844/45844	---M--	200	added ('OK')	font/woff2	etag:%22b314-60dca05382d4e%22	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-devanagari-400-normal.woff2?ver=27	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-devanagari-400-normal1974.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:23:59	4656/4656	---M--	200	added ('OK')	font/woff2	etag:%221230-60dca0538351e%22	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-greek-ext-400-normal.woff2?ver=27	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-greek-ext-400-normal1974.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:24:00	121549/121549	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Dec%202017%2013:00:54%20GMT	http://www.latish-sherigar.com/blogs/iLatish/wp-content/uploads/2017/12/auqarium_filter1.jpg	/home/latish/websites/httrack/latish-sherigar.com/www.latish-sherigar.com/blogs/iLatish/wp-content/uploads/2017/12/auqarium_filter1.jpg	(from http://localhost/blogs/iLatish/)
18:24:00	173781/-1	---M--	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202023%2012:53:35%20GMT	http://localhost/blogs/iLatish/wp-json/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-json/index.html	(from http://localhost/blogs/iLatish/)
18:24:01	64024/64024	URF---	200	added ('OK%20(cached)')	image/png		http://www.latish-sherigar.com/blogs/iLatish/wp-content/uploads/2014/10/misleading_hp_ad.png	/home/latish/websites/httrack/latish-sherigar.com/www.latish-sherigar.com/blogs/iLatish/wp-content/uploads/2014/10/misleading_hp_ad.png	(from http://localhost/blogs/iLatish/)
18:24:01	43328/43328	URF---	200	added ('OK%20(cached)')	image/png		http://www.latish-sherigar.com/blogs/iLatish/wp-content/uploads/2014/10/misleading_hp_ad-151x300.png	/home/latish/websites/httrack/latish-sherigar.com/www.latish-sherigar.com/blogs/iLatish/wp-content/uploads/2014/10/misleading_hp_ad-151x300.png	(from http://localhost/blogs/iLatish/)
18:24:01	7424/7424	---M--	200	added ('OK')	font/woff2	etag:%221d00-60dca05383136%22	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-greek-400-normal.woff2?ver=27	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-greek-400-normal1974.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:24:03	4124/4124	---M--	200	added ('OK')	font/woff2	etag:%22101c-60dca05383cee%22	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-vietnamese-400-normal.woff2?ver=27	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-vietnamese-400-normal1974.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:24:03	762/-1	---M--	200	added ('OK')	application/rss+xml	etag:%2253294fd8f3f8de8e34a04c4c07b20d69%22	http://localhost/blogs/iLatish/solving-a-problem/feed/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/solving-a-problem/feed/index.html	(from http://localhost/blogs/iLatish/solving-a-problem/)
18:24:05	4925/4925	UR-MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202023%2012:54:02%20GMT	http://localhost/blogs/iLatish/wp-json/wp/v2/posts/173	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-json/wp/v2/posts/173.json	(from http://localhost/blogs/iLatish/solving-a-problem/)
18:24:07	2128/2128	UR-MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202023%2012:54:04%20GMT	http://localhost/blogs/iLatish/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fblogs%2FiLatish%2Fsolving-a-problem%2F	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-json/oembed/1.0/embed02e0.json	(from http://localhost/blogs/iLatish/solving-a-problem/)
18:24:11	12860/12860	---M--	200	added ('OK')	font/woff2	etag:%22323c-60dca0538351e%22	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-latin-400-normal.woff2?ver=27	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-latin-400-normal1974.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:24:11	31544/31544	---M--	200	added ('OK')	font/woff2	etag:%227b38-60dca05383906%22	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-latin-ext-400-normal.woff2?ver=27	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-latin-ext-400-normal1974.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:24:13	22756/22756	---M--	200	added ('OK')	font/woff2	etag:%2258e4-60dca0538257e%22	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-cyrillic-ext-400-italic.woff2?ver=27	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-cyrillic-ext-400-italic1974.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:24:15	7148/7148	---M--	200	added ('OK')	font/woff2	etag:%221bec-60dca05382196%22	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-cyrillic-400-italic.woff2?ver=27	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-cyrillic-400-italic1974.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:24:15	2280/2280	UR-MC-	200	added ('OK')	text/xml	date:Sun,%2031%20Dec%202023%2012:54:12%20GMT	http://localhost/blogs/iLatish/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fblogs%2FiLatish%2Fsolving-a-problem%2F&format=xml	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-json/oembed/1.0/embeda13f	(from http://localhost/blogs/iLatish/solving-a-problem/)
18:24:16	1016/1016	---M--	200	added ('OK')	font/woff2	etag:%223f8-60dca05382966%22	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-devanagari-400-italic.woff2?ver=27	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-devanagari-400-italic1974.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:24:17	224624/224624	---M--	200	added ('OK')	font/woff	etag:%2236d70-60dca053811f6%22	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-all-400-normal.woff?ver=27	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-all-400-normal1974.woff	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:24:17	732/-1	---M--	200	added ('OK')	application/rss+xml	etag:%2253294fd8f3f8de8e34a04c4c07b20d69%22	http://localhost/blogs/iLatish/balance/feed/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/balance/feed/index.html	(from http://localhost/blogs/iLatish/balance/)
18:24:17	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:54:16%20GMT	http://localhost/blogs/iLatish/wp-includes/js/comment-reply.min.js?ver=6.4.2	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-includes/js/comment-reply.min1e39.js	(from http://localhost/blogs/iLatish/solving-a-problem/)
18:24:19	5032/5032	---M--	200	added ('OK')	font/woff2	etag:%2213a8-60dca0538351e%22	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-greek-ext-400-italic.woff2?ver=27	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-greek-ext-400-italic1974.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:24:21	7988/7988	---M--	200	added ('OK')	font/woff2	etag:%221f34-60dca05382d4e%22	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-greek-400-italic.woff2?ver=27	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-greek-400-italic1974.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:24:21	2078/2078	UR-MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202023%2012:54:18%20GMT	http://localhost/blogs/iLatish/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fblogs%2FiLatish%2Fbalance%2F	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-json/oembed/1.0/embed2037.json	(from http://localhost/blogs/iLatish/balance/)
18:24:21	3797/3797	UR-MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202023%2012:54:18%20GMT	http://localhost/blogs/iLatish/wp-json/wp/v2/posts/169	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-json/wp/v2/posts/169.json	(from http://localhost/blogs/iLatish/balance/)
